"Card code","Scheme","Card type","Country","Gateway 1 (Transactions Count)","Gateway 2  (Transactions Count)","Gateway 3  (Transactions Count)",""
"376702","AMEX","-","MEXICO","8","5","2",""
"377788","AMEX","-","JAPAN","7","5","2",""
"374080","AMEX","-","AUSTRIA","7","5","2",""
"374930","AMEX","-","FRANCE","7","5","2",""
"374950","AMEX","-","FRANCE","7","5","2",""
"375286","AMEX","-","ITALY","7","5","2",""
"376260","AMEX","-","MALAYSIA","7","5","2",""
"374480","AMEX","-","BAHRAIN","6","4","2",""
"374800","AMEX","-","FINLAND","6","4","2",""
"376039","AMEX","-","AUSTRALIA","6","4","2",""
"377446","AMEX","-","NEW ZEALAND","6","4","2",""
"370780","AMEX","-","MEXICO","6","4","2",""
"374910","AMEX","-","FRANCE","6","4","2",""
"375001","AMEX","-","GERMANY","6","4","2",""
"375200","AMEX","-","ITALY","6","4","2",""
"375292","AMEX","-","ITALY","6","4","2",""
"375293","AMEX","-","ITALY","6","4","2",""
"376500","AMEX","-","BRAZIL","6","4","2",""
"371690","AMEX","-","UNITED STATES","5","3","1",""
"371784","AMEX","-","UNITED STATES","5","3","1",""
"374640","AMEX","-","SWEDEN","5","3","1",""
"375333","AMEX","-","NETHERLANDS","5","3","1",""
"378793","AMEX","-","COLOMBIA","5","3","1",""
"370783","AMEX","-","MEXICO","5","3","1",""
"371767","AMEX","-","UNITED STATES","5","3","1",""
"374281","AMEX","-","UNITED KINGDOM","5","3","1",""
"374672","AMEX","-","ITALY","5","3","1",""
"374901","AMEX","-","FRANCE","5","3","1",""
"374940","AMEX","-","FRANCE","5","3","1",""
"375281","AMEX","-","ITALY","5","3","1",""
"375298","AMEX","-","ITALY","5","3","1",""
"377420","AMEX","-","NEW ZEALAND","5","3","1",""
"370782","AMEX","-","MEXICO","4","3","1",""
"374286","AMEX","-","UNITED KINGDOM","4","3","1",""
"374671","AMEX","-","ITALY","4","3","1",""
"375280","AMEX","-","ITALY","4","3","1",""
"375290","AMEX","-","ITALY","4","3","1",""
"375296","AMEX","-","ITALY","4","3","1",""
"375330","AMEX","-","NETHERLANDS","4","3","1",""
"375342","AMEX","-","NETHERLANDS","4","3","1",""
"376280","AMEX","-","MALAYSIA","4","3","1",""
"376375","AMEX","-","HONG KONG","4","3","1",""
"376916","AMEX","-","INDIA","4","3","1",""
"377095","AMEX","-","SOUTH AFRICA","4","3","1",""
"377711","AMEX","-","COSTA RICA","4","3","1",""
"374483","AMEX","-","JORDAN","4","3","1",""
"375098","AMEX","-","GERMANY","4","3","1",""
"375301","AMEX","-","NETHERLANDS","4","3","1",""
"375320","AMEX","-","NETHERLANDS","4","3","1",""
"376657","AMEX","-","SRI LANKA","4","3","1",""
"376667","AMEX","-","MEXICO","4","3","1",""
"377616","AMEX","-","SPAIN","4","3","1",""
"377877","AMEX","-","AUSTRALIA","4","3","1",""
"374287","AMEX","-","UNITED KINGDOM","3","2","1",""
"374355","AMEX","-","UNITED STATES","3","2","1",""
"374722","AMEX","-","DENMARK","3","2","1",""
"375270","AMEX","-","ITALY","3","2","1",""
"375282","AMEX","-","ITALY","3","2","1",""
"375295","AMEX","-","ITALY","3","2","1",""
"376107","AMEX","-","JAPAN","3","2","1",""
"376172","AMEX","-","JAPAN","3","2","1",""
"376750","AMEX","-","UNITED STATES","3","2","1",""
"376935","AMEX","-","INDIA","3","2","1",""
"377513","AMEX","-","THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA","3","2","1",""
"377721","AMEX","-","GUATEMALA","3","2","1",""
"377826","AMEX","-","NEW ZEALAND","3","2","1",""
"377918","AMEX","-","SINGAPORE","3","2","1",""
"371718","AMEX","-","UNITED STATES","3","2","1",""
"374180","AMEX","-","BELGIUM","3","2","1",""
"374290","AMEX","-","UNITED KINGDOM","3","2","1",""
"374432","AMEX","-","CHINA","3","2","1",""
"374661","AMEX","-","GERMANY","3","2","1",""
"374960","AMEX","-","FRANCE","3","2","1",""
"374980","AMEX","-","FRANCE","3","2","1",""
"375000","AMEX","-","GERMANY","3","2","1",""
"375212","AMEX","-","ITALY","3","2","1",""
"375213","AMEX","-","ITALY","3","2","1",""
"375250","AMEX","-","ITALY","3","2","1",""
"375299","AMEX","-","ITALY","3","2","1",""
"375310","AMEX","-","NETHERLANDS","3","2","1",""
"375394","AMEX","-","NETHERLANDS","3","2","1",""
"375395","AMEX","-","NETHERLANDS","3","2","1",""
"375399","AMEX","-","NETHERLANDS","3","2","1",""
"375539","AMEX","-","INDONESIA","3","2","1",""
"375680","AMEX","-","SPAIN","3","2","1",""
"375683","AMEX","-","SPAIN","3","2","1",""
"375684","AMEX","-","SPAIN","3","2","1",""
"376064","AMEX","-","AUSTRALIA","3","2","1",""
"376086","AMEX","-","AUSTRALIA","3","2","1",""
"376218","AMEX","-","SINGAPORE","3","2","1",""
"376663","AMEX","-","MEXICO","3","2","1",""
"376671","AMEX","-","MEXICO","3","2","1",""
"376676","AMEX","-","MEXICO","3","2","1",""
"376706","AMEX","-","MEXICO","3","2","1",""
"376768","AMEX","-","UNITED STATES","3","2","1",""
"377169","AMEX","-","BRAZIL","3","2","1",""
"377312","AMEX","-","UNITED KINGDOM","3","2","1",""
"377516","AMEX","-","SLOVAKIA","3","2","1",""
"377518","AMEX","-","ALBANIA","3","2","1",""
"377981","AMEX","-","KOREA REPUBLIC OF","3","2","1",""
"378680","AMEX","-","ANTIGUA AND BARBUDA","3","2","1",""
"379108","AMEX","-","UNITED KINGDOM","3","2","1",""
"379196","AMEX","-","UNITED KINGDOM","3","2","1",""
"379741","AMEX","-","UNITED STATES","3","2","1",""
"371240","AMEX","-","UNITED STATES","2","2","1",""
"371243","AMEX","-","UNITED STATES","2","2","1",""
"371244","AMEX","-","UNITED STATES","2","2","1",""
"371246","AMEX","-","UNITED STATES","2","2","1",""
"371555","AMEX","-","UNITED STATES","2","2","1",""
"372720","AMEX","-","UNITED STATES","2","2","1",""
"373953","AMEX","-","UNITED STATES","2","2","1",""
"374100","AMEX","-","BELGIUM","2","2","1",""
"374120","AMEX","-","BELGIUM","2","2","1",""
"374150","AMEX","-","BELGIUM","2","2","1",""
"374184","AMEX","-","BELGIUM","2","2","1",""
"374201","AMEX","-","UNITED KINGDOM","2","2","1",""
"374282","AMEX","-","UNITED KINGDOM","2","2","1",""
"374660","AMEX","-","GERMANY","2","2","1",""
"374900","AMEX","-","FRANCE","2","2","1",""
"374906","AMEX","-","FRANCE","2","2","1",""
"374911","AMEX","-","FRANCE","2","2","1",""
"374920","AMEX","-","FRANCE","2","2","1",""
"374997","AMEX","-","FRANCE","2","2","1",""
"375099","AMEX","-","GERMANY","2","2","1",""
"375220","AMEX","-","ITALY","2","2","1",""
"375291","AMEX","-","ITALY","2","2","1",""
"375393","AMEX","-","NETHERLANDS","2","2","1",""
"375398","AMEX","-","NETHERLANDS","2","2","1",""
"375616","AMEX","-","SPAIN","2","2","1",""
"375685","AMEX","-","SPAIN","2","2","1",""
"375780","AMEX","-","SWEDEN","2","2","1",""
"375880","AMEX","-","SWITZERLAND","2","2","1",""
"376083","AMEX","-","AUSTRALIA","2","2","1",""
"376085","AMEX","-","AUSTRALIA","2","2","1",""
"376087","AMEX","-","AUSTRALIA","2","2","1",""
"376215","AMEX","-","SINGAPORE","2","2","1",""
"376344","AMEX","-","TAIWAN PROVINCE OF CHINA","2","2","1",""
"376446","AMEX","-","BRAZIL","2","2","1",""
"376526","AMEX","-","BRAZIL","2","2","1",""
"376527","AMEX","-","BRAZIL","2","2","1",""
"376672","AMEX","-","MEXICO","2","2","1",""
"376678","AMEX","-","MEXICO","2","2","1",""
"376703","AMEX","-","MEXICO","2","2","1",""
"376725","AMEX","-","MEXICO","2","2","1",""
"376933","AMEX","-","INDIA","2","2","1",""
"377297","AMEX","-","UNITED STATES","2","2","1",""
"377753","AMEX","-","PERU","2","2","1",""
"377881","AMEX","-","NEW ZEALAND","2","2","1",""
"377910","AMEX","-","SINGAPORE","2","2","1",""
"377982","AMEX","-","UNITED STATES","2","2","1",""
"379755","AMEX","-","UNITED STATES","2","2","1",""
"370786","AMEX","-","MEXICO","2","2","1",""
"370789","AMEX","-","MEXICO","2","2","1",""
"371242","AMEX","-","UNITED STATES","2","2","1",""
"371693","AMEX","-","COLOMBIA","2","2","1",""
"371707","AMEX","-","UNITED STATES","2","2","1",""
"371719","AMEX","-","UNITED STATES","2","2","1",""
"371772","AMEX","-","UNITED STATES","2","2","1",""
"372718","AMEX","-","UNITED STATES","2","2","1",""
"372763","AMEX","-","UNITED STATES","2","2","1",""
"374102","AMEX","-","BELGIUM","2","2","1",""
"374113","AMEX","-","BELGIUM","2","2","1",""
"374311","AMEX","-","UNITED STATES","2","2","1",""
"374487","AMEX","-","EGYPT","2","2","1",""
"374500","AMEX","-","BULGARIA","2","2","1",""
"374990","AMEX","-","FRANCE","2","2","1",""
"374994","AMEX","-","FRANCE","2","2","1",""
"375092","AMEX","-","GERMANY","2","2","1",""
"375093","AMEX","-","GERMANY","2","2","1",""
"375144","AMEX","-","FINLAND","2","2","1",""
"375206","AMEX","-","ITALY","2","2","1",""
"375211","AMEX","-","ITALY","2","2","1",""
"375311","AMEX","-","NETHERLANDS","2","2","1",""
"375415","AMEX","-","AUSTRALIA","2","2","1",""
"375569","AMEX","-","PORTUGAL","2","2","1",""
"375600","AMEX","-","SPAIN","2","2","1",""
"375688","AMEX","-","SPAIN","2","2","1",""
"375689","AMEX","-","SPAIN","2","2","1",""
"375700","AMEX","-","SWEDEN","2","2","1",""
"375788","AMEX","-","SWEDEN","2","2","1",""
"376045","AMEX","-","AUSTRALIA","2","2","1",""
"376074","AMEX","-","AUSTRALIA","2","2","1",""
"376122","AMEX","-","JAPAN","2","2","1",""
"376173","AMEX","-","JAPAN","2","2","1",""
"376291","AMEX","-","SINGAPORE","2","2","1",""
"376356","AMEX","-","TAIWAN PROVINCE OF CHINA","2","2","1",""
"376377","AMEX","-","HONG KONG","2","2","1",""
"376475","AMEX","-","BRAZIL","2","2","1",""
"376521","AMEX","-","BRAZIL","2","2","1",""
"376522","AMEX","-","BRAZIL","2","2","1",""
"376620","AMEX","-","BRAZIL","2","2","1",""
"376660","AMEX","-","MEXICO","2","2","1",""
"376670","AMEX","-","MEXICO","2","2","1",""
"376679","AMEX","-","MEXICO","2","2","1",""
"376724","AMEX","-","MEXICO","2","2","1",""
"376760","AMEX","-","UNITED STATES","2","2","1",""
"376761","AMEX","-","UNITED STATES","2","2","1",""
"376765","AMEX","-","UNITED STATES","2","2","1",""
"376946","AMEX","-","INDIA","2","2","1",""
"377047","AMEX","-","UNITED STATES","2","2","1",""
"377311","AMEX","-","UNITED KINGDOM","2","2","1",""
"377741","AMEX","-","HONDURAS","2","2","1",""
"377752","AMEX","-","PERU","2","2","1",""
"377766","AMEX","-","AUSTRALIA","2","2","1",""
"377803","AMEX","-","ARGENTINA","2","2","1",""
"377867","AMEX","-","NEW ZEALAND","2","2","1",""
"377876","AMEX","-","NEW ZEALAND","2","2","1",""
"378750","AMEX","-","UNITED STATES","2","2","1",""
"379063","AMEX","-","CANADA","2","2","1",""
"379104","AMEX","-","UNITED KINGDOM","2","2","1",""
"379634","AMEX","-","SWEDEN","2","2","1",""
"379769","AMEX","-","UNITED STATES","2","2","1",""
"379929","AMEX","-","UNITED STATES","2","2","1",""
"370285","AMEX","-","CHINA","1","1","1",""
"370788","AMEX","-","MEXICO","1","1","1",""
"371245","AMEX","-","UNITED STATES","1","1","1",""
"371272","AMEX","-","UNITED STATES","1","1","1",""
"371336","AMEX","-","UNITED STATES","1","1","1",""
"371557","AMEX","-","UNITED STATES","1","1","1",""
"371567","AMEX","-","UNITED STATES","1","1","1",""
"371570","AMEX","-","UNITED STATES","1","1","1",""
"371584","AMEX","-","UNITED STATES","1","1","1",""
"371695","AMEX","-","COLOMBIA","1","1","1",""
"371709","AMEX","-","UNITED STATES","1","1","1",""
"371714","AMEX","-","UNITED STATES","1","1","1",""
"371738","AMEX","-","UNITED STATES","1","1","1",""
"372265","AMEX","-","UNITED STATES","1","1","1",""
"372311","AMEX","-","UNITED STATES","1","1","1",""
"372340","AMEX","-","UNITED STATES","1","1","1",""
"372520","AMEX","-","UNITED STATES","1","1","1",""
"372539","AMEX","-","UNITED STATES","1","1","1",""
"372582","AMEX","-","UNITED STATES","1","1","1",""
"372585","AMEX","-","UNITED STATES","1","1","1",""
"372589","AMEX","-","UNITED STATES","1","1","1",""
"372655","AMEX","-","BAHAMAS","1","1","1",""
"372723","AMEX","-","UNITED STATES","1","1","1",""
"372952","AMEX","-","UNITED STATES","1","1","1",""
"373286","AMEX","-","CANADA","1","1","1",""
"373310","AMEX","-","CANADA","1","1","1",""
"373505","AMEX","-","CANADA","1","1","1",""
"374000","AMEX","-","AUSTRIA","1","1","1",""
"374110","AMEX","-","BELGIUM","1","1","1",""
"374115","AMEX","-","BELGIUM","1","1","1",""
"374130","AMEX","-","BELGIUM","1","1","1",""
"374186","AMEX","-","BELGIUM","1","1","1",""
"374193","AMEX","-","BELGIUM","1","1","1",""
"374195","AMEX","-","BELGIUM","1","1","1",""
"374200","AMEX","-","UNITED KINGDOM","1","1","1",""
"374292","AMEX","-","UNITED KINGDOM","1","1","1",""
"374296","AMEX","-","UNITED KINGDOM","1","1","1",""
"374299","AMEX","-","UNITED KINGDOM","1","1","1",""
"374481","AMEX","-","BRAZIL","1","1","1",""
"374482","AMEX","-","EGYPT","1","1","1",""
"374485","AMEX","-","UNITED ARAB EMIRATES","1","1","1",""
"374495","AMEX","-","UNITED ARAB EMIRATES","1","1","1",""
"374496","AMEX","-","EGYPT","1","1","1",""
"374498","AMEX","-","BAHRAIN","1","1","1",""
"374599","AMEX","-","RUSSIAN FEDERATION","1","1","1",""
"374670","AMEX","-","ITALY","1","1","1",""
"374690","AMEX","-","UNITED KINGDOM","1","1","1",""
"374692","AMEX","-","UNITED KINGDOM","1","1","1",""
"374720","AMEX","-","UNITED STATES","1","1","1",""
"374915","AMEX","-","FRANCE","1","1","1",""
"374961","AMEX","-","FRANCE","1","1","1",""
"375002","AMEX","-","GERMANY","1","1","1",""
"375006","AMEX","-","GERMANY","1","1","1",""
"375050","AMEX","-","GERMANY","1","1","1",""
"375075","AMEX","-","GERMANY","1","1","1",""
"375136","AMEX","-","BRAZIL","1","1","1",""
"375207","AMEX","-","ITALY","1","1","1",""
"375208","AMEX","-","ITALY","1","1","1",""
"375240","AMEX","-","ITALY","1","1","1",""
"375243","AMEX","-","ITALY","1","1","1",""
"375392","AMEX","-","NETHERLANDS","1","1","1",""
"375396","AMEX","-","NETHERLANDS","1","1","1",""
"375588","AMEX","-","PORTUGAL","1","1","1",""
"375622","AMEX","-","TURKEY","1","1","1",""
"375630","AMEX","-","SPAIN","1","1","1",""
"375686","AMEX","-","SPAIN","1","1","1",""
"375699","AMEX","-","SPAIN","1","1","1",""
"375782","AMEX","-","SWEDEN","1","1","1",""
"375786","AMEX","-","SWEDEN","1","1","1",""
"375810","AMEX","-","SWITZERLAND","1","1","1",""
"376049","AMEX","-","AUSTRALIA","1","1","1",""
"376066","AMEX","-","AUSTRALIA","1","1","1",""
"376073","AMEX","-","AUSTRALIA","1","1","1",""
"376100","AMEX","-","JAPAN","1","1","1",""
"376213","AMEX","-","SINGAPORE","1","1","1",""
"376217","AMEX","-","SINGAPORE","1","1","1",""
"376249","AMEX","-","MALAYSIA","1","1","1",""
"376302","AMEX","-","THAILAND","1","1","1",""
"376336","AMEX","-","HONG KONG","1","1","1",""
"376341","AMEX","-","TAIWAN PROVINCE OF CHINA","1","1","1",""
"376358","AMEX","-","TAIWAN PROVINCE OF CHINA","1","1","1",""
"376412","AMEX","-","ARGENTINA","1","1","1",""
"376439","AMEX","-","BRAZIL","1","1","1",""
"376440","AMEX","-","BRAZIL","1","1","1",""
"376442","AMEX","-","BRAZIL","1","1","1",""
"376443","AMEX","-","BRAZIL","1","1","1",""
"376445","AMEX","-","BRAZIL","1","1","1",""
"376456","AMEX","-","ARGENTINA","1","1","1",""
"376470","AMEX","-","BRAZIL","1","1","1",""
"376472","AMEX","-","BRAZIL","1","1","1",""
"376493","AMEX","-","BRAZIL","1","1","1",""
"376501","AMEX","-","BRAZIL","1","1","1",""
"376525","AMEX","-","BRAZIL","1","1","1",""
"376534","AMEX","-","BRAZIL","1","1","1",""
"376623","AMEX","-","BRAZIL","1","1","1",""
"376629","AMEX","-","BRAZIL","1","1","1",""
"376673","AMEX","-","MEXICO","1","1","1",""
"376705","AMEX","-","MEXICO","1","1","1",""
"376721","AMEX","-","MEXICO","1","1","1",""
"376722","AMEX","-","MEXICO","1","1","1",""
"376723","AMEX","-","MEXICO","1","1","1",""
"376726","AMEX","-","MEXICO","1","1","1",""
"376741","AMEX","-","UNITED STATES","1","1","1",""
"376766","AMEX","-","UNITED STATES","1","1","1",""
"376770","AMEX","-","UNITED STATES","1","1","1",""
"376773","AMEX","-","UNITED STATES","1","1","1",""
"376774","AMEX","-","UNITED STATES","1","1","1",""
"376910","AMEX","-","INDIA","1","1","1",""
"376934","AMEX","-","INDIA","1","1","1",""
"376943","AMEX","-","INDIA","1","1","1",""
"377045","AMEX","-","SOUTH AFRICA","1","1","1",""
"377092","AMEX","-","SOUTH AFRICA","1","1","1",""
"377132","AMEX","-","UNITED KINGDOM","1","1","1",""
"377165","AMEX","-","HONG KONG","1","1","1",""
"377171","AMEX","-","UNITED STATES","1","1","1",""
"377181","AMEX","-","RUSSIAN FEDERATION","1","1","1",""
"377212","AMEX","-","UNITED STATES","1","1","1",""
"377245","AMEX","-","UNITED STATES","1","1","1",""
"377247","AMEX","-","UNITED STATES","1","1","1",""
"377249","AMEX","-","UNITED STATES","1","1","1",""
"377264","AMEX","-","UNITED STATES","1","1","1",""
"377282","AMEX","-","UNITED STATES","1","1","1",""
"377294","AMEX","-","UNITED STATES","1","1","1",""
"377296","AMEX","-","UNITED STATES","1","1","1",""
"377298","AMEX","-","UNITED STATES","1","1","1",""
"377401","AMEX","-","NEW ZEALAND","1","1","1",""
"377481","AMEX","-","NEW ZEALAND","1","1","1",""
"377483","AMEX","-","NEW ZEALAND","1","1","1",""
"377625","AMEX","-","SPAIN","1","1","1",""
"377629","AMEX","-","SPAIN","1","1","1",""
"377775","AMEX","-","CYPRUS","1","1","1",""
"379723","AMEX","-","UNITED STATES","1","1","1",""
"379724","AMEX","-","UNITED STATES","1","1","1",""
"379726","AMEX","-","UNITED STATES","1","1","1",""
"379728","AMEX","-","UNITED STATES","1","1","1",""
"379730","AMEX","-","UNITED STATES","1","1","1",""
"379731","AMEX","-","UNITED STATES","1","1","1",""
"379733","AMEX","-","UNITED STATES","1","1","1",""
"379734","AMEX","-","UNITED STATES","1","1","1",""
"379735","AMEX","-","UNITED STATES","1","1","1",""
"379738","AMEX","-","UNITED STATES","1","1","1",""
"379739","AMEX","-","UNITED STATES","1","1","1",""
"379745","AMEX","-","UNITED STATES","1","1","1",""
"379748","AMEX","-","UNITED STATES","1","1","1",""
"379750","AMEX","-","UNITED STATES","1","1","1",""
"379751","AMEX","-","UNITED STATES","1","1","1",""
"379752","AMEX","-","UNITED STATES","1","1","1",""
"379760","AMEX","-","UNITED STATES","1","1","1",""
"379764","AMEX","-","UNITED STATES","1","1","1",""
"379770","AMEX","-","UNITED STATES","1","1","1",""
"379899","AMEX","-","UNITED STATES","1","1","1",""
"360056","DINERS","-","CROATIA","3","2","1",""
"362402","DINERS","-","COLOMBIA","1","1","1",""
"369532","DINERS","-","CHILE","1","1","1",""
"369503","DINERS","-","CHILE","1","1","1",""
"369510","DINERS","-","CHILE","1","1","1",""
"369530","DINERS","-","CHILE","1","1","1",""
"369559","DINERS","-","CHILE","1","1","1",""
"369570","DINERS","-","JAPAN","1","1","1",""
"369571","DINERS","-","JAPAN","1","1","1",""
"369590","DINERS","-","JAPAN","1","1","1",""
"356297","JCB","-","KOREA REPUBLIC OF","5","3","1",""
"354102","JCB","-","JAPAN","2","2","1",""
"354031","JCB","-","JAPAN","1","1","1",""
"358787","JCB","-","JAPAN","1","1","1",""
"352830","JCB","-","JAPAN","1","1","1",""
"352890","JCB","-","JAPAN","1","1","1",""
"354022","JCB","-","JAPAN","1","1","1",""
"354036","JCB","-","UNITED STATES","1","1","1",""
"354069","JCB","-","JAPAN","1","1","1",""
"354181","JCB","-","JAPAN","1","1","1",""
"356342","JCB","-","THAILAND","1","1","1",""
"356618","JCB","-","TAIWAN PROVINCE OF CHINA","1","1","1",""
"356911","JCB","-","KOREA REPUBLIC OF","1","1","1",""
"358305","JCB","-","JAPAN","1","1","1",""
"358632","JCB","-","JAPAN","1","1","1",""
"358715","JCB","-","JAPAN","1","1","1",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
"","","","","","","",""
